clk_s_T(s),gbf_T(s),q_str_d,Alarm_Detector,q_str_atm,Alarm_ATM
1.100000e-05,2.500000e-07,21,'0',219,'0'
1.100000e-05,2.550000e-07,20,'0',215,'0'
1.100000e-05,2.600000e-07,20,'0',211,'0'
1.100000e-05,2.650000e-07,19,'0',207,'0'
1.100000e-05,2.700000e-07,20,'0',202,'0'
1.100000e-05,2.750000e-07,19,'1',199,'1'
1.100000e-05,2.800000e-07,19,'0',195,'0'
1.100000e-05,2.850000e-07,18,'0',192,'0'
1.100000e-05,2.900000e-07,18,'0',189,'0'
1.100000e-05,2.950000e-07,18,'0',185,'0'
1.100000e-05,3.000000e-07,17,'0',182,'0'
1.100000e-05,3.050000e-07,17,'0',179,'1'
1.100000e-05,3.100000e-07,17,'0',176,'1'
1.100000e-05,3.150000e-07,16,'0',173,'1'
1.100000e-05,3.200000e-07,16,'0',171,'1'
1.100000e-05,3.250000e-07,16,'0',168,'1'
1.100000e-05,3.300000e-07,16,'1',166,'1'
1.100000e-05,3.350000e-07,15,'0',163,'1'
1.100000e-05,3.390000e-07,16,'0',161,'1'
1.100000e-05,3.450000e-07,15,'0',159,'1'
1.100000e-05,3.500000e-07,14,'0',156,'1'
1.100000e-05,3.550000e-07,15,'0',154,'1'
1.100000e-05,3.600000e-07,14,'0',151,'1'
1.100000e-05,3.650000e-07,14,'0',150,'1'
1.100000e-05,3.700000e-07,13,'1',147,'1'
1.100000e-05,3.750000e-07,14,'1',146,'1'
1.100000e-05,3.800000e-07,14,'1',144,'1'
1.100000e-05,3.850000e-07,14,'1',142,'1'
1.100000e-05,3.900000e-07,13,'1',140,'1'
1.100000e-05,3.950000e-07,13,'1',139,'1'
1.100000e-05,4.000000e-07,13,'1',136,'1'
1.100000e-05,4.050000e-07,13,'1',135,'1'
1.100000e-05,4.100000e-07,12,'1',134,'1'
1.100000e-05,4.150000e-07,13,'1',131,'1'
1.100000e-05,4.200000e-07,12,'1',130,'1'
1.100000e-05,4.250000e-07,12,'1',128,'1'
1.100000e-05,4.300000e-07,11,'1',127,'1'
1.100000e-05,4.350000e-07,11,'1',126,'1'
1.100000e-05,4.400000e-07,11,'1',124,'1'
1.100000e-05,4.450000e-07,11,'1',122,'1'
1.100000e-05,4.500000e-07,11,'1',121,'1'
1.100000e-05,4.540000e-07,11,'1',120,'1'
1.100000e-05,4.590000e-07,11,'1',119,'1'
1.100000e-05,4.640000e-07,10,'1',117,'1'
1.100000e-05,4.700000e-07,11,'1',116,'1'
1.100000e-05,4.750000e-07,11,'1',115,'1'
1.100000e-05,4.800000e-07,11,'1',113,'1'
1.100000e-05,4.850000e-07,10,'1',113,'1'
1.100000e-05,4.900000e-07,10,'1',111,'1'
1.100000e-05,4.950000e-07,10,'1',110,'1'
1.120000e-05,5.000000e-09,95,'1',11199,'1'
1.120000e-05,1.000000e-08,47,'1',5599,'1'
1.120000e-05,1.500000e-08,116,'1',3732,'1'
1.120000e-05,1.900000e-08,23,'1',2799,'1'
1.120000e-05,2.400000e-08,223,'1',2240,'1'
1.120000e-05,3.000000e-08,185,'1',1866,'1'
1.120000e-05,3.500000e-08,159,'1',1599,'1'
1.120000e-05,4.000000e-08,139,'1',1399,'1'
1.120000e-05,4.500000e-08,124,'1',1244,'1'
1.120000e-05,4.900000e-08,111,'1',1119,'1'
1.120000e-05,5.400000e-08,101,'1',1018,'1'
1.120000e-05,6.000000e-08,92,'1',932,'1'
1.120000e-05,6.500000e-08,85,'1',860,'1'
1.120000e-05,7.000000e-08,79,'1',799,'1'
1.120000e-05,7.500000e-08,73,'1',746,'1'
1.120000e-05,7.900000e-08,69,'1',699,'1'
1.120000e-05,8.400000e-08,65,'1',658,'1'
1.120000e-05,9.000000e-08,61,'1',622,'1'
1.120000e-05,9.500000e-08,58,'1',589,'1'
1.120000e-05,1.000000e-07,55,'1',559,'1'
1.120000e-05,1.050000e-07,52,'1',533,'1'
1.120000e-05,1.090000e-07,50,'1',508,'1'
1.120000e-05,1.140000e-07,47,'1',486,'1'
1.120000e-05,1.200000e-07,46,'1',465,'1'
1.120000e-05,1.250000e-07,44,'1',447,'1'
1.120000e-05,1.300000e-07,42,'1',429,'1'
1.120000e-05,1.350000e-07,41,'1',413,'1'
1.120000e-05,1.400000e-07,39,'1',399,'1'
1.120000e-05,1.450000e-07,38,'1',385,'1'
1.120000e-05,1.500000e-07,37,'1',372,'1'
1.120000e-05,1.550000e-07,35,'1',361,'1'
1.120000e-05,1.600000e-07,34,'1',349,'1'
1.120000e-05,1.640000e-07,33,'1',339,'1'
1.120000e-05,1.690000e-07,32,'1',329,'1'
1.120000e-05,1.750000e-07,31,'1',319,'1'
1.120000e-05,1.800000e-07,31,'1',310,'1'
1.120000e-05,1.850000e-07,29,'1',302,'1'
1.120000e-05,1.900000e-07,28,'1',294,'1'
1.120000e-05,1.950000e-07,28,'1',286,'1'
1.120000e-05,2.000000e-07,27,'1',279,'1'
1.120000e-05,2.050000e-07,26,'1',272,'1'
1.120000e-05,2.100000e-07,25,'0',266,'1'
1.120000e-05,2.150000e-07,25,'0',260,'1'
1.120000e-05,2.200000e-07,24,'0',254,'1'
1.120000e-05,2.250000e-07,23,'0',248,'1'
1.120000e-05,2.300000e-07,23,'0',242,'1'
1.120000e-05,2.350000e-07,23,'1',238,'1'
1.120000e-05,2.400000e-07,22,'0',232,'1'
1.120000e-05,2.450000e-07,22,'0',227,'1'
1.120000e-05,2.500000e-07,21,'0',223,'1'
1.120000e-05,2.550000e-07,21,'0',219,'0'
1.120000e-05,2.600000e-07,20,'0',214,'0'
1.120000e-05,2.650000e-07,20,'0',210,'0'
1.120000e-05,2.700000e-07,20,'1',207,'1'
1.120000e-05,2.750000e-07,19,'0',202,'0'
1.120000e-05,2.800000e-07,19,'0',199,'0'
1.120000e-05,2.850000e-07,18,'0',196,'0'
1.120000e-05,2.900000e-07,18,'0',192,'0'
1.120000e-05,2.950000e-07,18,'0',188,'0'
1.120000e-05,3.000000e-07,18,'0',185,'0'
1.120000e-05,3.050000e-07,18,'1',182,'1'
1.120000e-05,3.100000e-07,17,'0',180,'1'
1.120000e-05,3.150000e-07,17,'0',177,'1'
1.120000e-05,3.200000e-07,16,'0',174,'1'
1.120000e-05,3.250000e-07,16,'0',171,'1'
1.120000e-05,3.300000e-07,16,'0',168,'1'
1.120000e-05,3.350000e-07,16,'0',166,'1'
1.120000e-05,3.390000e-07,16,'1',164,'1'
1.120000e-05,3.450000e-07,16,'0',161,'1'
1.120000e-05,3.500000e-07,15,'0',159,'1'
1.120000e-05,3.550000e-07,15,'0',157,'1'
1.120000e-05,3.600000e-07,15,'0',155,'1'
1.120000e-05,3.650000e-07,14,'0',153,'1'
1.120000e-05,3.700000e-07,14,'0',150,'1'
1.120000e-05,3.750000e-07,14,'1',148,'1'
1.120000e-05,3.800000e-07,13,'1',146,'1'
1.120000e-05,3.850000e-07,13,'1',144,'1'
1.120000e-05,3.900000e-07,13,'1',142,'1'
1.120000e-05,3.950000e-07,13,'1',141,'1'
1.120000e-05,4.000000e-07,13,'1',139,'1'
1.120000e-05,4.050000e-07,13,'1',137,'1'
1.120000e-05,4.100000e-07,13,'1',136,'1'
1.120000e-05,4.150000e-07,12,'1',134,'1'
1.120000e-05,4.200000e-07,13,'1',132,'1'
1.120000e-05,4.250000e-07,12,'1',131,'1'
1.120000e-05,4.300000e-07,12,'1',129,'1'
1.120000e-05,4.350000e-07,12,'1',128,'1'
1.120000e-05,4.400000e-07,11,'1',126,'1'
1.120000e-05,4.450000e-07,12,'1',125,'1'
1.120000e-05,4.500000e-07,11,'1',123,'1'
1.120000e-05,4.540000e-07,11,'1',122,'1'
1.120000e-05,4.590000e-07,11,'1',121,'1'
1.120000e-05,4.640000e-07,11,'1',119,'1'
1.120000e-05,4.700000e-07,11,'1',118,'1'
1.120000e-05,4.750000e-07,10,'1',117,'1'
1.120000e-05,4.800000e-07,10,'1',115,'1'
1.120000e-05,4.850000e-07,10,'1',115,'1'
1.120000e-05,4.900000e-07,10,'1',113,'1'
1.120000e-05,4.950000e-07,10,'1',112,'1'
1.140000e-05,5.000000e-09,115,'1',11399,'1'
1.140000e-05,1.000000e-08,57,'1',5699,'1'
1.140000e-05,1.500000e-08,123,'1',3799,'1'
1.140000e-05,1.900000e-08,28,'1',2850,'1'
1.140000e-05,2.400000e-08,227,'1',2279,'1'
1.140000e-05,3.000000e-08,189,'1',1899,'1'
1.140000e-05,3.500000e-08,162,'1',1628,'1'
1.140000e-05,4.000000e-08,141,'1',1424,'1'
1.140000e-05,4.500000e-08,125,'1',1266,'1'
1.140000e-05,4.900000e-08,113,'1',1139,'1'
1.140000e-05,5.400000e-08,103,'1',1035,'1'
1.140000e-05,6.000000e-08,94,'1',949,'1'
1.140000e-05,6.500000e-08,87,'1',876,'1'
1.140000e-05,7.000000e-08,81,'1',814,'1'
1.140000e-05,7.500000e-08,75,'1',759,'1'
1.140000e-05,7.900000e-08,70,'1',711,'1'
1.140000e-05,8.400000e-08,66,'1',670,'1'
1.140000e-05,9.000000e-08,62,'1',632,'1'
1.140000e-05,9.500000e-08,59,'1',599,'1'
1.140000e-05,1.000000e-07,56,'1',569,'1'
1.140000e-05,1.050000e-07,53,'1',542,'1'
1.140000e-05,1.090000e-07,50,'1',517,'1'
1.140000e-05,1.140000e-07,49,'1',494,'1'
1.140000e-05,1.200000e-07,47,'1',474,'1'
1.140000e-05,1.250000e-07,45,'1',455,'1'
1.140000e-05,1.300000e-07,43,'1',438,'1'
1.140000e-05,1.350000e-07,41,'1',421,'1'
1.140000e-05,1.400000e-07,40,'1',407,'1'
1.140000e-05,1.450000e-07,38,'1',392,'1'
1.140000e-05,1.500000e-07,37,'1',379,'1'
1.140000e-05,1.550000e-07,36,'1',367,'1'
1.140000e-05,1.600000e-07,35,'1',355,'1'
1.140000e-05,1.640000e-07,33,'1',344,'1'
1.140000e-05,1.690000e-07,33,'1',334,'1'
1.140000e-05,1.750000e-07,32,'1',325,'1'
1.140000e-05,1.800000e-07,31,'1',315,'1'
1.140000e-05,1.850000e-07,30,'1',307,'1'
1.140000e-05,1.900000e-07,29,'1',299,'1'
1.140000e-05,1.950000e-07,29,'1',291,'1'
1.140000e-05,2.000000e-07,27,'1',284,'1'
1.140000e-05,2.050000e-07,27,'1',277,'1'
1.140000e-05,2.100000e-07,26,'1',270,'1'
1.140000e-05,2.150000e-07,26,'0',264,'1'
1.140000e-05,2.200000e-07,25,'0',258,'1'
1.140000e-05,2.250000e-07,25,'0',252,'1'
1.140000e-05,2.300000e-07,24,'0',247,'1'
1.140000e-05,2.350000e-07,23,'1',241,'1'
1.140000e-05,2.400000e-07,23,'0',236,'1'
1.140000e-05,2.450000e-07,23,'0',231,'1'
1.140000e-05,2.500000e-07,22,'0',227,'1'
1.140000e-05,2.550000e-07,22,'0',223,'1'
1.140000e-05,2.600000e-07,21,'1',219,'1'
1.140000e-05,2.650000e-07,20,'0',214,'0'
1.140000e-05,2.700000e-07,20,'0',210,'0'
1.140000e-05,2.750000e-07,20,'0',206,'0'
1.140000e-05,2.800000e-07,19,'0',203,'0'
1.140000e-05,2.850000e-07,19,'0',199,'0'
1.140000e-05,2.900000e-07,19,'0',195,'0'
1.140000e-05,2.950000e-07,18,'0',192,'0'
1.140000e-05,3.000000e-07,18,'1',189,'1'
1.140000e-05,3.050000e-07,18,'0',186,'0'
1.140000e-05,3.100000e-07,18,'0',183,'0'
1.140000e-05,3.150000e-07,17,'0',180,'0'
1.140000e-05,3.200000e-07,17,'0',177,'1'
1.140000e-05,3.250000e-07,17,'1',174,'1'
1.140000e-05,3.300000e-07,16,'0',172,'1'
1.140000e-05,3.350000e-07,16,'0',169,'1'
1.140000e-05,3.390000e-07,15,'0',167,'1'
1.140000e-05,3.450000e-07,15,'0',165,'1'
1.140000e-05,3.500000e-07,16,'0',162,'1'
1.140000e-05,3.550000e-07,15,'0',159,'1'
1.140000e-05,3.600000e-07,14,'0',157,'1'
1.140000e-05,3.650000e-07,14,'0',155,'1'
1.140000e-05,3.700000e-07,14,'0',153,'1'
1.140000e-05,3.750000e-07,14,'0',151,'1'
1.140000e-05,3.800000e-07,14,'0',149,'1'
1.140000e-05,3.850000e-07,14,'1',147,'1'
1.140000e-05,3.900000e-07,13,'1',145,'1'
1.140000e-05,3.950000e-07,14,'1',144,'1'
1.140000e-05,4.000000e-07,14,'1',141,'1'
1.140000e-05,4.050000e-07,13,'1',140,'1'
1.140000e-05,4.100000e-07,13,'1',138,'1'
1.140000e-05,4.150000e-07,12,'1',137,'1'
1.140000e-05,4.200000e-07,13,'1',135,'1'
1.140000e-05,4.250000e-07,12,'1',133,'1'
1.140000e-05,4.300000e-07,13,'1',132,'1'
1.140000e-05,4.350000e-07,12,'1',130,'1'
1.140000e-05,4.400000e-07,12,'1',128,'1'
1.140000e-05,4.450000e-07,11,'1',127,'1'
1.140000e-05,4.500000e-07,11,'1',126,'1'
1.140000e-05,4.540000e-07,12,'1',124,'1'
1.140000e-05,4.590000e-07,11,'1',122,'1'
1.140000e-05,4.640000e-07,11,'1',122,'1'
1.140000e-05,4.700000e-07,11,'1',120,'1'
1.140000e-05,4.750000e-07,11,'1',119,'1'
1.140000e-05,4.800000e-07,11,'1',118,'1'
1.140000e-05,4.850000e-07,11,'1',116,'1'
1.140000e-05,4.900000e-07,11,'1',116,'1'
1.140000e-05,4.950000e-07,11,'1',114,'1'
1.160000e-05,5.000000e-09,135,'1',11599,'1'
1.160000e-05,1.000000e-08,67,'1',5799,'1'
1.160000e-05,1.500000e-08,130,'1',3866,'1'
1.160000e-05,1.900000e-08,33,'1',2900,'1'
1.160000e-05,2.400000e-08,231,'1',2319,'1'
1.160000e-05,3.000000e-08,192,'1',1933,'1'
1.160000e-05,3.500000e-08,165,'1',1656,'1'
1.160000e-05,4.000000e-08,144,'1',1449,'1'
1.160000e-05,4.500000e-08,128,'1',1288,'1'
1.160000e-05,4.900000e-08,115,'1',1160,'1'
1.160000e-05,5.400000e-08,104,'1',1054,'1'
1.160000e-05,6.000000e-08,95,'1',966,'1'
1.160000e-05,6.500000e-08,88,'1',891,'1'
1.160000e-05,7.000000e-08,82,'1',828,'1'
1.160000e-05,7.500000e-08,77,'1',773,'1'
1.160000e-05,7.900000e-08,72,'1',724,'1'
1.160000e-05,8.400000e-08,68,'1',682,'1'
1.160000e-05,9.000000e-08,63,'1',644,'1'
1.160000e-05,9.500000e-08,60,'1',609,'1'
1.160000e-05,1.000000e-07,57,'1',579,'1'
1.160000e-05,1.050000e-07,55,'1',551,'1'
1.160000e-05,1.090000e-07,51,'1',527,'1'
1.160000e-05,1.140000e-07,50,'1',504,'1'
1.160000e-05,1.200000e-07,47,'1',482,'1'
1.160000e-05,1.250000e-07,46,'1',463,'1'
1.160000e-05,1.300000e-07,44,'1',445,'1'
1.160000e-05,1.350000e-07,42,'1',429,'1'
1.160000e-05,1.400000e-07,41,'1',414,'1'
1.160000e-05,1.450000e-07,39,'1',399,'1'
1.160000e-05,1.500000e-07,38,'1',386,'1'
1.160000e-05,1.550000e-07,36,'1',373,'1'
1.160000e-05,1.600000e-07,36,'1',362,'1'
1.160000e-05,1.640000e-07,34,'1',350,'1'
1.160000e-05,1.690000e-07,33,'1',340,'1'
1.160000e-05,1.750000e-07,32,'1',330,'1'
1.160000e-05,1.800000e-07,31,'1',321,'1'
1.160000e-05,1.850000e-07,30,'1',312,'1'
1.160000e-05,1.900000e-07,30,'1',304,'1'
1.160000e-05,1.950000e-07,29,'1',297,'1'
1.160000e-05,2.000000e-07,28,'1',289,'1'
1.160000e-05,2.050000e-07,27,'1',282,'1'
1.160000e-05,2.100000e-07,26,'1',275,'1'
1.160000e-05,2.150000e-07,26,'0',269,'1'
1.160000e-05,2.200000e-07,25,'0',263,'1'
1.160000e-05,2.250000e-07,25,'1',257,'1'
1.160000e-05,2.300000e-07,24,'0',252,'1'
1.160000e-05,2.350000e-07,24,'0',246,'1'
1.160000e-05,2.400000e-07,24,'0',241,'1'
1.160000e-05,2.450000e-07,23,'0',236,'1'
1.160000e-05,2.500000e-07,22,'0',231,'1'
1.160000e-05,2.550000e-07,22,'0',226,'1'
1.160000e-05,2.600000e-07,21,'0',222,'1'
1.160000e-05,2.650000e-07,21,'0',217,'0'
1.160000e-05,2.700000e-07,21,'0',214,'0'
1.160000e-05,2.750000e-07,20,'0',210,'0'
1.160000e-05,2.800000e-07,20,'1',206,'1'
1.160000e-05,2.850000e-07,19,'0',202,'0'
1.160000e-05,2.900000e-07,19,'0',199,'0'
1.160000e-05,2.950000e-07,19,'0',196,'0'
1.160000e-05,3.000000e-07,19,'0',193,'0'
1.160000e-05,3.050000e-07,18,'0',190,'0'
1.160000e-05,3.100000e-07,18,'1',187,'1'
1.160000e-05,3.150000e-07,17,'0',183,'0'
1.160000e-05,3.200000e-07,17,'0',180,'0'
1.160000e-05,3.250000e-07,17,'0',178,'1'
1.160000e-05,3.300000e-07,16,'0',175,'1'
1.160000e-05,3.350000e-07,16,'0',172,'1'
1.160000e-05,3.390000e-07,16,'1',170,'1'
1.160000e-05,3.450000e-07,15,'0',167,'1'
1.160000e-05,3.500000e-07,16,'0',165,'1'
1.160000e-05,3.550000e-07,15,'0',162,'1'
1.160000e-05,3.600000e-07,15,'0',160,'1'
1.160000e-05,3.650000e-07,15,'0',158,'1'
1.160000e-05,3.700000e-07,15,'1',156,'1'
1.160000e-05,3.750000e-07,14,'0',154,'1'
1.160000e-05,3.800000e-07,14,'0',152,'1'
1.160000e-05,3.850000e-07,14,'0',149,'1'
1.160000e-05,3.900000e-07,14,'1',148,'1'
1.160000e-05,3.950000e-07,13,'1',146,'1'
1.160000e-05,4.000000e-07,13,'1',144,'1'
1.160000e-05,4.050000e-07,14,'1',142,'1'
1.160000e-05,4.100000e-07,13,'1',141,'1'
1.160000e-05,4.150000e-07,13,'1',139,'1'
1.160000e-05,4.200000e-07,13,'1',137,'1'
1.160000e-05,4.250000e-07,13,'1',136,'1'
1.160000e-05,4.300000e-07,12,'1',134,'1'
1.160000e-05,4.350000e-07,12,'1',132,'1'
1.160000e-05,4.400000e-07,12,'1',131,'1'
1.160000e-05,4.450000e-07,12,'1',129,'1'
1.160000e-05,4.500000e-07,12,'1',128,'1'
1.160000e-05,4.540000e-07,12,'1',126,'1'
1.160000e-05,4.590000e-07,11,'1',125,'1'
1.160000e-05,4.640000e-07,11,'1',124,'1'
1.160000e-05,4.700000e-07,11,'1',123,'1'
1.160000e-05,4.750000e-07,12,'1',121,'1'
1.160000e-05,4.800000e-07,11,'1',119,'1'
1.160000e-05,4.850000e-07,10,'1',119,'1'
1.160000e-05,4.900000e-07,11,'1',117,'1'
1.160000e-05,4.950000e-07,10,'1',116,'1'
1.180000e-05,5.000000e-09,155,'1',11799,'1'
1.180000e-05,1.000000e-08,77,'1',5899,'1'
1.180000e-05,1.500000e-08,136,'1',3932,'1'
1.180000e-05,1.900000e-08,38,'1',2949,'1'
1.180000e-05,2.400000e-08,235,'1',2360,'1'
1.180000e-05,3.000000e-08,196,'1',1966,'1'
1.180000e-05,3.500000e-08,167,'1',1685,'1'
1.180000e-05,4.000000e-08,147,'1',1474,'1'
1.180000e-05,4.500000e-08,130,'1',1310,'1'
1.180000e-05,4.900000e-08,117,'1',1179,'1'
1.180000e-05,5.400000e-08,106,'1',1072,'1'
1.180000e-05,6.000000e-08,97,'1',983,'1'
1.180000e-05,6.500000e-08,90,'1',907,'1'
1.180000e-05,7.000000e-08,83,'1',842,'1'
1.180000e-05,7.500000e-08,78,'1',786,'1'
1.180000e-05,7.900000e-08,73,'1',736,'1'
1.180000e-05,8.400000e-08,68,'1',693,'1'
1.180000e-05,9.000000e-08,65,'1',654,'1'
1.180000e-05,9.500000e-08,61,'1',621,'1'
1.180000e-05,1.000000e-07,58,'1',589,'1'
1.180000e-05,1.050000e-07,55,'1',561,'1'
1.180000e-05,1.090000e-07,53,'1',536,'1'
1.180000e-05,1.140000e-07,50,'1',512,'1'
1.180000e-05,1.200000e-07,49,'1',491,'1'
1.180000e-05,1.250000e-07,47,'1',471,'1'
1.180000e-05,1.300000e-07,44,'1',453,'1'
1.180000e-05,1.350000e-07,43,'1',436,'1'
1.180000e-05,1.400000e-07,42,'1',420,'1'
1.180000e-05,1.450000e-07,39,'1',406,'1'
1.180000e-05,1.500000e-07,38,'1',392,'1'
1.180000e-05,1.550000e-07,37,'1',379,'1'
1.180000e-05,1.600000e-07,36,'1',367,'1'
1.180000e-05,1.640000e-07,35,'1',357,'1'
1.180000e-05,1.690000e-07,33,'1',346,'1'
1.180000e-05,1.750000e-07,32,'1',336,'1'
1.180000e-05,1.800000e-07,32,'1',327,'1'
1.180000e-05,1.850000e-07,31,'1',318,'1'
1.180000e-05,1.900000e-07,30,'1',310,'1'
1.180000e-05,1.950000e-07,29,'1',301,'1'
1.180000e-05,2.000000e-07,29,'1',294,'1'
1.180000e-05,2.050000e-07,28,'1',287,'1'
1.180000e-05,2.100000e-07,27,'1',280,'1'
1.180000e-05,2.150000e-07,26,'1',274,'1'
1.180000e-05,2.200000e-07,26,'0',267,'1'
1.180000e-05,2.250000e-07,25,'0',261,'1'
1.180000e-05,2.300000e-07,24,'0',255,'1'
1.180000e-05,2.350000e-07,24,'0',250,'1'
1.180000e-05,2.400000e-07,23,'0',244,'1'
1.180000e-05,2.450000e-07,23,'0',240,'1'
1.180000e-05,2.500000e-07,22,'0',235,'1'
1.180000e-05,2.550000e-07,22,'0',231,'1'
1.180000e-05,2.600000e-07,22,'1',226,'1'
1.180000e-05,2.650000e-07,21,'1',222,'1'
1.180000e-05,2.700000e-07,21,'0',217,'0'
1.180000e-05,2.750000e-07,20,'0',214,'0'
1.180000e-05,2.800000e-07,20,'0',209,'0'
1.180000e-05,2.850000e-07,20,'0',206,'0'
1.180000e-05,2.900000e-07,19,'0',203,'0'
1.180000e-05,2.950000e-07,19,'0',199,'0'
1.180000e-05,3.000000e-07,19,'0',196,'0'
1.180000e-05,3.050000e-07,18,'0',192,'0'
1.180000e-05,3.100000e-07,18,'0',189,'0'
1.180000e-05,3.150000e-07,18,'0',187,'0'
1.180000e-05,3.200000e-07,18,'0',183,'0'
1.180000e-05,3.250000e-07,17,'0',181,'0'
1.180000e-05,3.300000e-07,17,'0',178,'1'
1.180000e-05,3.350000e-07,17,'1',175,'1'
1.180000e-05,3.390000e-07,16,'1',173,'1'
1.180000e-05,3.450000e-07,16,'0',170,'1'
1.180000e-05,3.500000e-07,16,'0',167,'1'
1.180000e-05,3.550000e-07,16,'0',165,'1'
1.180000e-05,3.600000e-07,15,'0',163,'1'
1.180000e-05,3.650000e-07,15,'0',161,'1'
1.180000e-05,3.700000e-07,15,'0',158,'1'
1.180000e-05,3.750000e-07,14,'0',156,'1'
1.180000e-05,3.800000e-07,14,'0',154,'1'
1.180000e-05,3.850000e-07,15,'0',152,'1'
1.180000e-05,3.900000e-07,14,'0',151,'1'
1.180000e-05,3.950000e-07,14,'1',148,'1'
1.180000e-05,4.000000e-07,14,'1',147,'1'
1.180000e-05,4.050000e-07,14,'1',145,'1'
1.180000e-05,4.100000e-07,14,'1',143,'1'
1.180000e-05,4.150000e-07,13,'1',141,'1'
1.180000e-05,4.200000e-07,13,'1',140,'1'
1.180000e-05,4.250000e-07,13,'1',138,'1'
1.180000e-05,4.300000e-07,12,'1',136,'1'
1.180000e-05,4.350000e-07,13,'1',134,'1'
1.180000e-05,4.400000e-07,12,'1',133,'1'
1.180000e-05,4.450000e-07,13,'1',132,'1'
1.180000e-05,4.500000e-07,12,'1',130,'1'
1.180000e-05,4.540000e-07,12,'1',129,'1'
1.180000e-05,4.590000e-07,12,'1',127,'1'
1.180000e-05,4.640000e-07,12,'1',126,'1'
1.180000e-05,4.700000e-07,11,'1',125,'1'
1.180000e-05,4.750000e-07,11,'1',124,'1'
1.180000e-05,4.800000e-07,11,'1',122,'1'
1.180000e-05,4.850000e-07,11,'1',120,'1'
1.180000e-05,4.900000e-07,11,'1',119,'1'
1.180000e-05,4.950000e-07,11,'1',118,'1'
1.200000e-05,5.000000e-09,175,'1',11999,'1'
1.200000e-05,1.000000e-08,87,'1',5999,'1'
1.200000e-05,1.500000e-08,143,'1',3999,'1'
1.200000e-05,1.900000e-08,43,'1',2999,'1'
1.200000e-05,2.400000e-08,239,'1',2400,'1'
1.200000e-05,3.000000e-08,199,'1',1999,'1'
1.200000e-05,3.500000e-08,171,'1',1713,'1'
1.200000e-05,4.000000e-08,149,'1',1499,'1'
1.200000e-05,4.500000e-08,133,'1',1332,'1'
1.200000e-05,4.900000e-08,119,'1',1199,'1'
1.200000e-05,5.400000e-08,108,'1',1090,'1'
1.200000e-05,6.000000e-08,99,'1',999,'1'
1.200000e-05,6.500000e-08,91,'1',922,'1'
1.200000e-05,7.000000e-08,85,'1',856,'1'
1.200000e-05,7.500000e-08,79,'1',799,'1'
1.200000e-05,7.900000e-08,74,'1',749,'1'
1.200000e-05,8.400000e-08,70,'1',705,'1'
1.200000e-05,9.000000e-08,66,'1',665,'1'
1.200000e-05,9.500000e-08,62,'1',630,'1'
1.200000e-05,1.000000e-07,59,'1',599,'1'
1.200000e-05,1.050000e-07,56,'1',570,'1'
1.200000e-05,1.090000e-07,53,'1',545,'1'
1.200000e-05,1.140000e-07,51,'1',521,'1'
1.200000e-05,1.200000e-07,49,'1',499,'1'
1.200000e-05,1.250000e-07,47,'1',479,'1'
1.200000e-05,1.300000e-07,45,'1',461,'1'
1.200000e-05,1.350000e-07,44,'1',443,'1'
1.200000e-05,1.400000e-07,42,'1',427,'1'
1.200000e-05,1.450000e-07,40,'1',413,'1'
1.200000e-05,1.500000e-07,39,'1',399,'1'
1.200000e-05,1.550000e-07,38,'1',386,'1'
1.200000e-05,1.600000e-07,36,'1',374,'1'
1.200000e-05,1.640000e-07,35,'1',363,'1'
1.200000e-05,1.690000e-07,35,'1',352,'1'
1.200000e-05,1.750000e-07,33,'1',342,'1'
1.200000e-05,1.800000e-07,33,'1',332,'1'
1.200000e-05,1.850000e-07,31,'1',324,'1'
1.200000e-05,1.900000e-07,31,'1',314,'1'
1.200000e-05,1.950000e-07,30,'1',307,'1'
1.200000e-05,2.000000e-07,29,'1',299,'1'
1.200000e-05,2.050000e-07,28,'1',292,'1'
1.200000e-05,2.100000e-07,27,'1',285,'1'
1.200000e-05,2.150000e-07,26,'1',278,'1'
1.200000e-05,2.200000e-07,26,'1',272,'1'
1.200000e-05,2.250000e-07,25,'0',266,'1'
1.200000e-05,2.300000e-07,25,'0',260,'1'
1.200000e-05,2.350000e-07,24,'0',254,'1'
1.200000e-05,2.400000e-07,24,'0',249,'1'
1.200000e-05,2.450000e-07,23,'0',244,'1'
1.200000e-05,2.500000e-07,23,'0',239,'1'
1.200000e-05,2.550000e-07,23,'0',234,'1'
1.200000e-05,2.600000e-07,22,'0',230,'1'
1.200000e-05,2.650000e-07,22,'0',226,'1'
1.200000e-05,2.700000e-07,21,'0',221,'1'
1.200000e-05,2.750000e-07,20,'0',218,'0'
1.200000e-05,2.800000e-07,21,'0',213,'0'
1.200000e-05,2.850000e-07,20,'0',210,'0'
1.200000e-05,2.900000e-07,19,'0',206,'0'
1.200000e-05,2.950000e-07,20,'0',202,'0'
1.200000e-05,3.000000e-07,19,'0',199,'0'
1.200000e-05,3.050000e-07,19,'0',195,'0'
1.200000e-05,3.100000e-07,19,'0',192,'0'
1.200000e-05,3.150000e-07,18,'0',189,'0'
1.200000e-05,3.200000e-07,18,'0',187,'0'
1.200000e-05,3.250000e-07,17,'0',184,'0'
1.200000e-05,3.300000e-07,17,'0',181,'0'
1.200000e-05,3.350000e-07,17,'0',178,'1'
1.200000e-05,3.390000e-07,16,'0',176,'1'
